account_id,account_type,customer_id
ACC_03961,Salary,CUST_1101
ACC_03962,Salary,CUST_0032
ACC_03963,Current,CUST_0218
ACC_03964,Current,CUST_1724
ACC_03965,Current,CUST_1433
ACC_03966,Current,CUST_1066
ACC_03967,Current,CUST_0670
ACC_03968,Salary,CUST_1944
ACC_03969,Savings,CUST_1200
ACC_03970,Salary,CUST_0827
ACC_03971,Current,CUST_1644
ACC_03972,Current,CUST_0497
ACC_03973,Salary,CUST_1716
ACC_03974,Business,CUST_1011
ACC_03975,Savings,CUST_1574
ACC_03976,Current,CUST_0631
ACC_03977,Savings,CUST_1049
ACC_03978,Salary,CUST_1605
ACC_03979,Business,CUST_1877
ACC_03980,Salary,CUST_0976
ACC_03981,Current,CUST_0404
ACC_03982,Salary,CUST_1581
ACC_03983,Current,CUST_0916
ACC_03984,Savings,CUST_0702
ACC_03985,Salary,CUST_1709
ACC_03986,Current,CUST_0617
ACC_03987,Savings,CUST_0437
ACC_03988,Salary,CUST_1793
ACC_03989,Savings,CUST_1724
ACC_03990,Savings,CUST_1555
ACC_03991,Salary,CUST_1662
ACC_03992,Current,CUST_0562
ACC_03993,Current,CUST_0268
ACC_03994,Business,CUST_0569
ACC_03995,Current,CUST_1277
ACC_03996,Salary,CUST_1625
ACC_03997,Savings,CUST_1391
ACC_03998,Savings,CUST_0565
ACC_03999,Current,CUST_0290
ACC_04000,Current,CUST_0043
ACC_04001,Current,CUST_0352
ACC_04002,Current,CUST_0419
ACC_04003,Current,CUST_0138
ACC_04004,Savings,CUST_0438
ACC_04005,Salary,CUST_0485
ACC_04006,Business,CUST_0799
ACC_04007,Savings,CUST_0457
ACC_04008,Savings,CUST_0785
ACC_04009,Savings,CUST_0889
ACC_04010,Current,CUST_0457
ACC_04011,Savings,CUST_0790
ACC_04012,Business,CUST_1054
ACC_04013,Savings,CUST_0713
ACC_04014,Savings,CUST_1086
ACC_04015,Current,CUST_1687
ACC_04016,Current,CUST_1648
ACC_04017,Salary,CUST_0866
ACC_04018,Salary,CUST_0215
ACC_04019,Savings,CUST_0609
ACC_04020,Savings,CUST_0306
ACC_04021,Salary,CUST_1346
ACC_04022,Salary,CUST_1493
ACC_04023,Salary,CUST_0296
ACC_04024,Savings,CUST_0898
ACC_04025,Current,CUST_0131
ACC_04026,Savings,CUST_1992
ACC_04027,Current,CUST_1244
ACC_04028,Savings,CUST_1064
ACC_04029,Savings,CUST_1870
ACC_04030,Savings,CUST_0949
ACC_04031,Current,CUST_1366
ACC_04032,Savings,CUST_1592
ACC_04033,Savings,CUST_0292
ACC_04034,Savings,CUST_1049
ACC_04035,Current,CUST_1043
ACC_04036,Current,CUST_0840
ACC_04037,Savings,CUST_1081
ACC_04038,Salary,CUST_1362
ACC_04039,Savings,CUST_1777
ACC_04040,Savings,CUST_1526
ACC_04041,Savings,CUST_0977
ACC_04042,Business,CUST_0379
ACC_04043,Savings,CUST_1646
ACC_04044,Current,CUST_0968
ACC_04045,Salary,CUST_0858
ACC_04046,Salary,CUST_1545
ACC_04047,Current,CUST_0258
ACC_04048,Business,CUST_1124
ACC_04049,Savings,CUST_1128
ACC_04050,Savings,CUST_0151
ACC_04051,Salary,CUST_1617
ACC_04052,Savings,CUST_1678
ACC_04053,Savings,CUST_0034
ACC_04054,Current,CUST_1136
ACC_04055,Savings,CUST_0085
ACC_04056,Salary,CUST_0079
ACC_04057,Current,CUST_0261
ACC_04058,Current,CUST_1997
ACC_04059,Salary,CUST_1320
ACC_04060,Savings,CUST_0856
ACC_04061,Current,CUST_1056
ACC_04062,Current,CUST_0026
ACC_04063,Salary,CUST_0388
ACC_04064,Savings,CUST_0295
ACC_04065,Savings,CUST_1125
ACC_04066,Savings,CUST_1314
ACC_04067,Savings,CUST_0620
ACC_04068,Savings,CUST_0676
ACC_04069,Current,CUST_0385
ACC_04070,Savings,CUST_0779
ACC_04071,Savings,CUST_0611
ACC_04072,Savings,CUST_0601
ACC_04073,Business,CUST_1803
ACC_04074,Current,CUST_1247
ACC_04075,Current,CUST_1469
ACC_04076,Current,CUST_0319
ACC_04077,Current,CUST_1957
ACC_04078,Current,CUST_1256
ACC_04079,Savings,CUST_0257
ACC_04080,Savings,CUST_1974
ACC_04081,Savings,CUST_1953
ACC_04082,Savings,CUST_1771
ACC_04083,Current,CUST_1568
ACC_04084,Savings,CUST_1486
ACC_04085,Current,CUST_0214
ACC_04086,Current,CUST_0009
ACC_04087,Salary,CUST_1930
ACC_04088,Savings,CUST_0727
ACC_04089,Savings,CUST_1521
ACC_04090,Current,CUST_1576
ACC_04091,Savings,CUST_0464
ACC_04092,Current,CUST_0485
ACC_04093,Savings,CUST_0818
ACC_04094,Savings,CUST_0693
ACC_04095,Savings,CUST_0841
ACC_04096,Savings,CUST_1567
ACC_04097,Savings,CUST_0527
ACC_04098,Savings,CUST_0014
ACC_04099,Savings,CUST_1735
ACC_04100,Savings,CUST_0986
ACC_04101,Current,CUST_0543
ACC_04102,Current,CUST_1708
ACC_04103,Current,CUST_0972
ACC_04104,Savings,CUST_1900
ACC_04105,Savings,CUST_0157
ACC_04106,Current,CUST_0274
ACC_04107,Business,CUST_1624
ACC_04108,Savings,CUST_1402
ACC_04109,Current,CUST_1096
ACC_04110,Savings,CUST_1700
ACC_04111,Business,CUST_1398
ACC_04112,Current,CUST_1719
ACC_04113,Savings,CUST_0347
ACC_04114,Salary,CUST_1100
ACC_04115,Savings,CUST_0368
ACC_04116,Savings,CUST_0231
ACC_04117,Current,CUST_0848
ACC_04118,Savings,CUST_1708
ACC_04119,Savings,CUST_0304
ACC_04120,Salary,CUST_0019
ACC_04121,Savings,CUST_1355
ACC_04122,Current,CUST_0972
ACC_04123,Salary,CUST_1407
ACC_04124,Savings,CUST_1074
ACC_04125,Current,CUST_1684
ACC_04126,Current,CUST_0424
ACC_04127,Savings,CUST_1425
ACC_04128,Savings,CUST_0251
ACC_04129,Savings,CUST_0818
ACC_04130,Savings,CUST_0201
ACC_04131,Business,CUST_0190
ACC_04132,Savings,CUST_0793
ACC_04133,Salary,CUST_0125
ACC_04134,Savings,CUST_1525
ACC_04135,Current,CUST_0029
ACC_04136,Current,CUST_0196
ACC_04137,Savings,CUST_0175
ACC_04138,Business,CUST_1754
ACC_04139,Current,CUST_0746
ACC_04140,Savings,CUST_0072
ACC_04141,Savings,CUST_1249
ACC_04142,Savings,CUST_0687
ACC_04143,Savings,CUST_0757
ACC_04144,Salary,CUST_0392
ACC_04145,Savings,CUST_0464
ACC_04146,Savings,CUST_1138
ACC_04147,Business,CUST_0681
ACC_04148,Savings,CUST_0452
ACC_04149,Savings,CUST_0159
ACC_04150,Current,CUST_0698
ACC_04151,Current,CUST_0550
ACC_04152,Current,CUST_1414
ACC_04153,Savings,CUST_0459
ACC_04154,Savings,CUST_0683
ACC_04155,Current,CUST_0708
ACC_04156,Business,CUST_0779
ACC_04157,Savings,CUST_1232
ACC_04158,Savings,CUST_1785
ACC_04159,Savings,CUST_1274
ACC_04160,Current,CUST_0852
ACC_04161,Savings,CUST_1756
ACC_04162,Savings,CUST_1973
ACC_04163,Current,CUST_0852
ACC_04164,Savings,CUST_1493
ACC_04165,Savings,CUST_0126
ACC_04166,Savings,CUST_1369
ACC_04167,Salary,CUST_1163
ACC_04168,Current,CUST_0995
ACC_04169,Current,CUST_0935
ACC_04170,Savings,CUST_0403
ACC_04171,Savings,CUST_1878
ACC_04172,Savings,CUST_0361
ACC_04173,Savings,CUST_0173
ACC_04174,Savings,CUST_0830
ACC_04175,Current,CUST_0936
ACC_04176,Savings,CUST_0201
ACC_04177,Salary,CUST_0375
ACC_04178,Savings,CUST_1072
ACC_04179,Current,CUST_1074
ACC_04180,Savings,CUST_1611
ACC_04181,Current,CUST_0533
ACC_04182,Savings,CUST_0172
ACC_04183,Current,CUST_0336
ACC_04184,Savings,CUST_1334
ACC_04185,Savings,CUST_0509
ACC_04186,Current,CUST_0153
ACC_04187,Current,CUST_0882
ACC_04188,Savings,CUST_0328
ACC_04189,Business,CUST_0723
ACC_04190,Savings,CUST_0018
ACC_04191,Current,CUST_0873
ACC_04192,Savings,CUST_1051
ACC_04193,Savings,CUST_0173
ACC_04194,Savings,CUST_0540
ACC_04195,Current,CUST_0720
ACC_04196,Current,CUST_1506
ACC_04197,Savings,CUST_1615
ACC_04198,Savings,CUST_1979
ACC_04199,Savings,CUST_1359
ACC_04200,Savings,CUST_1966
ACC_04201,Current,CUST_1080
ACC_04202,Savings,CUST_1920
ACC_04203,Current,CUST_0829
ACC_04204,Savings,CUST_1455
ACC_04205,Savings,CUST_0021
ACC_04206,Savings,CUST_0818
ACC_04207,Savings,CUST_1735
ACC_04208,Current,CUST_0352
ACC_04209,Savings,CUST_1385
ACC_04210,Savings,CUST_1171
ACC_04211,Salary,CUST_0949
ACC_04212,Savings,CUST_1964
ACC_04213,Current,CUST_0634
ACC_04214,Savings,CUST_0045
ACC_04215,Current,CUST_1250
ACC_04216,Current,CUST_1922
ACC_04217,Current,CUST_0576
ACC_04218,Current,CUST_1641
ACC_04219,Business,CUST_0942
ACC_04220,Savings,CUST_1102
ACC_04221,Savings,CUST_0195
ACC_04222,Salary,CUST_0630
ACC_04223,Savings,CUST_1095
ACC_04224,Savings,CUST_0123
ACC_04225,Current,CUST_1078
ACC_04226,Savings,CUST_0166
ACC_04227,Current,CUST_1561
ACC_04228,Savings,CUST_0510
ACC_04229,Salary,CUST_1467
ACC_04230,Current,CUST_0871
ACC_04231,Current,CUST_0896
ACC_04232,Current,CUST_1813
ACC_04233,Savings,CUST_0135
ACC_04234,Current,CUST_1339
ACC_04235,Savings,CUST_1136
ACC_04236,Current,CUST_1353
ACC_04237,Salary,CUST_1014
ACC_04238,Savings,CUST_1644
ACC_04239,Savings,CUST_0638
ACC_04240,Current,CUST_0048
ACC_04241,Savings,CUST_0213
ACC_04242,Salary,CUST_0628
ACC_04243,Salary,CUST_1817
ACC_04244,Current,CUST_0230
ACC_04245,Savings,CUST_1884
ACC_04246,Savings,CUST_0881
ACC_04247,Salary,CUST_1567
ACC_04248,Current,CUST_1392
ACC_04249,Savings,CUST_1309
ACC_04250,Savings,CUST_1887
ACC_04251,Current,CUST_1060
ACC_04252,Current,CUST_0052
ACC_04253,Salary,CUST_1320
ACC_04254,Savings,CUST_0794
ACC_04255,Current,CUST_1704
ACC_04256,Savings,CUST_1178
ACC_04257,Current,CUST_1999
ACC_04258,Current,CUST_1192
ACC_04259,Savings,CUST_0543
ACC_04260,Savings,CUST_0189
ACC_04261,Savings,CUST_1242
ACC_04262,Salary,CUST_0956
ACC_04263,Savings,CUST_0838
ACC_04264,Current,CUST_0391
ACC_04265,Current,CUST_1221
ACC_04266,Current,CUST_1362
ACC_04267,Salary,CUST_0297
ACC_04268,Savings,CUST_1849
ACC_04269,Salary,CUST_0649
ACC_04270,Salary,CUST_0858
ACC_04271,Current,CUST_0381
ACC_04272,Savings,CUST_1399
ACC_04273,Savings,CUST_1721
ACC_04274,Savings,CUST_1184
ACC_04275,Savings,CUST_0984
ACC_04276,Current,CUST_1941
ACC_04277,Current,CUST_0138
ACC_04278,Savings,CUST_1552
ACC_04279,Business,CUST_0550
ACC_04280,Business,CUST_1808
ACC_04281,Savings,CUST_0541
ACC_04282,Savings,CUST_1248
ACC_04283,Salary,CUST_0491
ACC_04284,Current,CUST_0919
ACC_04285,Savings,CUST_0670
ACC_04286,Savings,CUST_1870
ACC_04287,Savings,CUST_1581
ACC_04288,Current,CUST_0379
ACC_04289,Savings,CUST_0508
ACC_04290,Salary,CUST_1252
ACC_04291,Current,CUST_1944
ACC_04292,Current,CUST_1210
ACC_04293,Savings,CUST_0624
ACC_04294,Savings,CUST_1082
ACC_04295,Savings,CUST_1670
ACC_04296,Savings,CUST_1647
ACC_04297,Salary,CUST_1870
ACC_04298,Savings,CUST_0288
ACC_04299,Current,CUST_0425
ACC_04300,Current,CUST_1910
ACC_04301,Current,CUST_0315
ACC_04302,Savings,CUST_1230
ACC_04303,Salary,CUST_1888
ACC_04304,Current,CUST_1419
ACC_04305,Savings,CUST_0583
ACC_04306,Savings,CUST_0093
ACC_04307,Current,CUST_0201
ACC_04308,Current,CUST_1968
ACC_04309,Savings,CUST_0129
ACC_04310,Savings,CUST_1069
ACC_04311,Current,CUST_1224
ACC_04312,Current,CUST_0296
ACC_04313,Current,CUST_0228
ACC_04314,Savings,CUST_0683
ACC_04315,Savings,CUST_1237
ACC_04316,Salary,CUST_0128
ACC_04317,Savings,CUST_1919
ACC_04318,Current,CUST_1094
ACC_04319,Current,CUST_1202
ACC_04320,Savings,CUST_1600
ACC_04321,Current,CUST_1048
ACC_04322,Salary,CUST_1418
ACC_04323,Savings,CUST_1110
ACC_04324,Business,CUST_1058
ACC_04325,Salary,CUST_1784
ACC_04326,Savings,CUST_0689
ACC_04327,Savings,CUST_1761
ACC_04328,Salary,CUST_1170
ACC_04329,Savings,CUST_1047
ACC_04330,Savings,CUST_0661
ACC_04331,Business,CUST_0956
ACC_04332,Salary,CUST_0006
ACC_04333,Savings,CUST_0188
ACC_04334,Current,CUST_0555
ACC_04335,Business,CUST_0377
ACC_04336,Savings,CUST_1423
ACC_04337,Current,CUST_0033
ACC_04338,Current,CUST_0410
ACC_04339,Salary,CUST_0833
ACC_04340,Savings,CUST_1319
ACC_04341,Savings,CUST_1444
ACC_04342,Current,CUST_1260
ACC_04343,Current,CUST_0723
ACC_04344,Savings,CUST_1434
ACC_04345,Current,CUST_0044
ACC_04346,Current,CUST_1415
ACC_04347,Salary,CUST_1578
ACC_04348,Savings,CUST_1637
ACC_04349,Salary,CUST_1819
ACC_04350,Salary,CUST_1807
ACC_04351,Savings,CUST_0676
ACC_04352,Savings,CUST_1103
ACC_04353,Savings,CUST_0677
ACC_04354,Savings,CUST_1092
ACC_04355,Savings,CUST_1788
ACC_04356,Savings,CUST_0586
ACC_04357,Savings,CUST_1567
ACC_04358,Savings,CUST_1944
ACC_04359,Salary,CUST_0474
ACC_04360,Current,CUST_0422
ACC_04361,Salary,CUST_0219
ACC_04362,Savings,CUST_0503
ACC_04363,Savings,CUST_1323
ACC_04364,Savings,CUST_0177
ACC_04365,Current,CUST_0319
ACC_04366,Business,CUST_0660
ACC_04367,Current,CUST_0611
ACC_04368,Savings,CUST_0357
ACC_04369,Current,CUST_1367
ACC_04370,Current,CUST_0332
ACC_04371,Savings,CUST_0826
ACC_04372,Savings,CUST_0679
ACC_04373,Current,CUST_0392
ACC_04374,Current,CUST_0237
ACC_04375,Business,CUST_0805
ACC_04376,Salary,CUST_0617
ACC_04377,Savings,CUST_0913
ACC_04378,Savings,CUST_0769
ACC_04379,Current,CUST_1202
ACC_04380,Savings,CUST_0090
ACC_04381,Savings,CUST_1132
ACC_04382,Current,CUST_1358
ACC_04383,Savings,CUST_0064
ACC_04384,Savings,CUST_0601
ACC_04385,Business,CUST_0788
ACC_04386,Savings,CUST_0043
ACC_04387,Salary,CUST_0665
ACC_04388,Current,CUST_0469
ACC_04389,Salary,CUST_0221
ACC_04390,Savings,CUST_0555
ACC_04391,Salary,CUST_0981
ACC_04392,Savings,CUST_1202
ACC_04393,Business,CUST_1329
ACC_04394,Salary,CUST_1328
ACC_04395,Savings,CUST_1634
ACC_04396,Savings,CUST_1167
ACC_04397,Savings,CUST_1048
ACC_04398,Savings,CUST_0896
ACC_04399,Savings,CUST_1812
ACC_04400,Current,CUST_0459
ACC_04401,Savings,CUST_1802
ACC_04402,Savings,CUST_1641
ACC_04403,Current,CUST_0263
ACC_04404,Business,CUST_0201
ACC_04405,Current,CUST_1667
ACC_04406,Savings,CUST_0163
ACC_04407,Savings,CUST_1357
ACC_04408,Savings,CUST_0239
ACC_04409,Current,CUST_1418
ACC_04410,Salary,CUST_0001
ACC_04411,Current,CUST_1168
ACC_04412,Current,CUST_1706
ACC_04413,Business,CUST_1832
ACC_04414,Savings,CUST_1362
ACC_04415,Salary,CUST_1325
ACC_04416,Current,CUST_1405
ACC_04417,Savings,CUST_1874
ACC_04418,Savings,CUST_0142
ACC_04419,Savings,CUST_0448
ACC_04420,Savings,CUST_1523
ACC_04421,Current,CUST_0452
ACC_04422,Current,CUST_1829
ACC_04423,Current,CUST_1089
ACC_04424,Salary,CUST_1998
ACC_04425,Business,CUST_0687
ACC_04426,Savings,CUST_0879
ACC_04427,Salary,CUST_1948
ACC_04428,Salary,CUST_0259
ACC_04429,Current,CUST_1021
ACC_04430,Salary,CUST_0721
ACC_04431,Salary,CUST_1647
ACC_04432,Savings,CUST_0819
ACC_04433,Savings,CUST_0688
ACC_04434,Savings,CUST_1116
ACC_04435,Current,CUST_1038
ACC_04436,Current,CUST_0451
ACC_04437,Current,CUST_0095
ACC_04438,Savings,CUST_0148
ACC_04439,Savings,CUST_0730
ACC_04440,Savings,CUST_0517
ACC_04441,Salary,CUST_0358
ACC_04442,Current,CUST_0043
ACC_04443,Business,CUST_1378
ACC_04444,Savings,CUST_1753
ACC_04445,Savings,CUST_1192
ACC_04446,Savings,CUST_1572
ACC_04447,Current,CUST_1405
ACC_04448,Savings,CUST_1445
ACC_04449,Savings,CUST_1209
ACC_04450,Savings,CUST_0736
ACC_04451,Salary,CUST_1474
ACC_04452,Savings,CUST_0895
ACC_04453,Salary,CUST_1818
ACC_04454,Savings,CUST_0858
ACC_04455,Business,CUST_1082
ACC_04456,Business,CUST_1212
ACC_04457,Savings,CUST_1241
ACC_04458,Current,CUST_1619
ACC_04459,Current,CUST_0808
ACC_04460,Savings,CUST_0479
ACC_04461,Business,CUST_1035
ACC_04462,Savings,CUST_1289
ACC_04463,Savings,CUST_0659
ACC_04464,Savings,CUST_0461
ACC_04465,Savings,CUST_0190
ACC_04466,Current,CUST_1414
ACC_04467,Savings,CUST_0707
ACC_04468,Savings,CUST_1368
ACC_04469,Savings,CUST_1017
ACC_04470,Salary,CUST_1095
ACC_04471,Current,CUST_1092
ACC_04472,Savings,CUST_1890
ACC_04473,Savings,CUST_0863
ACC_04474,Current,CUST_1420
ACC_04475,Savings,CUST_0949
ACC_04476,Savings,CUST_0640
ACC_04477,Savings,CUST_0888
ACC_04478,Savings,CUST_1430
ACC_04479,Current,CUST_0907
ACC_04480,Savings,CUST_1366
ACC_04481,Current,CUST_1129
ACC_04482,Savings,CUST_1023
ACC_04483,Savings,CUST_0143
ACC_04484,Savings,CUST_0939
ACC_04485,Salary,CUST_1579
ACC_04486,Savings,CUST_1125
ACC_04487,Salary,CUST_1261
ACC_04488,Current,CUST_0692
ACC_04489,Current,CUST_0943
ACC_04490,Savings,CUST_0803
ACC_04491,Business,CUST_0518
ACC_04492,Salary,CUST_1217
ACC_04493,Current,CUST_1480
ACC_04494,Current,CUST_1343
ACC_04495,Current,CUST_1390
ACC_04496,Savings,CUST_1074
ACC_04497,Savings,CUST_1905
ACC_04498,Savings,CUST_0426
ACC_04499,Savings,CUST_0775
ACC_04500,Current,CUST_1745
