transaction_id,account_id,transaction_date,transaction_type,amount
11125,2092,2025-08-21,Credit,45.09
11126,4280,2025-03-10,Debit,5.82
11127,3740,2025-09-14,Debit,16.0
11128,3647,2025-07-04,Credit,40.48
11129,492,2025-07-11,Debit,20.28
11130,920,2025-08-21,Debit,135.17
11131,2428,2024-11-29,Debit,11.55
11132,2389,2024-03-10,Credit,3.59
11133,2180,2024-12-21,Debit,102.47
11134,4396,2025-08-26,Credit,36.35
11135,2846,2024-09-21,Credit,119.98
11136,3628,2025-05-30,Credit,7.01
11137,2177,2025-02-05,Transfer,15.92
11138,3083,2024-05-03,Credit,53.45
11139,727,2025-01-09,Transfer,17.42
11140,112,2024-12-30,Debit,49.46
11141,885,2025-09-27,Debit,17.37
11142,4204,2025-05-13,Debit,17.72
11143,2104,2025-08-01,Credit,196.68
11144,4284,2025-09-12,Transfer,40.86
11145,1923,2025-07-04,Payment,12.44
11146,3753,2025-03-12,Debit,7.28
11147,2303,2025-04-20,Credit,19.42
11148,910,2025-10-01,Credit,15.74
11149,4223,2025-02-16,Debit,9.93
11150,3249,2025-04-13,Credit,68.7
11151,4494,2025-08-14,Transfer,66.79
11152,3311,2024-12-07,Transfer,45.95
11153,366,2025-07-12,Credit,9.47
11154,943,2025-08-13,Transfer,22.43
11155,860,2024-10-10,Credit,3.86
11156,830,2025-05-29,Debit,38.76
11157,1027,2025-09-11,Credit,16.54
11158,2069,2024-12-19,Debit,17.69
11159,3116,2024-09-30,Credit,504.16
11160,3648,2025-08-31,Credit,17.59
11161,3406,2025-05-10,Debit,13.82
11162,345,2025-06-26,Debit,25.32
11163,3003,2024-10-15,Transfer,14.09
11164,3808,2025-06-03,Transfer,51.21
11165,3990,2025-07-29,Debit,18.87
11166,324,2025-10-10,Credit,139.04
11167,3448,2024-09-24,Credit,30.46
11168,3735,2024-12-18,Credit,25.87
11169,224,2024-12-02,Transfer,53.07
11170,1877,2025-01-01,Debit,528.91
11171,1568,2024-04-26,Credit,7.11
11172,209,2024-12-31,Transfer,63.46
11173,2847,2025-05-30,Credit,10.84
11174,862,2025-05-06,Debit,113.25
11175,2530,2024-10-07,Transfer,36.78
11176,3564,2025-10-06,Payment,6.17
11177,248,2025-09-09,Debit,3.77
11178,3955,2025-05-30,Payment,34.69
11179,2196,2025-09-20,Transfer,90.35
11180,3099,2025-07-09,Debit,27.29
11181,2974,2025-08-18,Credit,356.58
11182,3046,2025-03-17,Transfer,25.33
11183,2156,2024-04-10,Credit,18.63
11184,2397,2025-02-25,Transfer,52.68
11185,3859,2025-07-08,Debit,50.81
11186,416,2025-04-19,Debit,1.68
11187,2810,2025-07-22,Credit,33.86
11188,3969,2025-03-31,Debit,99.98
11189,2281,2025-05-02,Debit,1.82
11190,1393,2025-05-01,Credit,35.39
11191,1820,2025-05-09,Debit,4.07
11192,2787,2025-08-05,Debit,27.89
11193,3469,2024-12-05,Debit,8.51
11194,3013,2024-07-27,Credit,280.65
11195,1492,2024-11-03,Credit,6.91
11196,4327,2025-10-09,Transfer,15.3
11197,778,2025-05-02,Credit,12.22
11198,2888,2025-04-11,Credit,43.4
11199,3041,2025-07-14,Credit,11.11
11200,1974,2025-07-24,Transfer,30.33
11201,2744,2025-08-12,Credit,7.49
11202,2647,2025-08-17,Debit,8.45
11203,886,2025-06-27,Credit,34.88
11204,791,2025-04-20,Debit,19.34
11205,3510,2024-02-13,Debit,12.7
11206,2711,2025-06-13,Debit,26.08
11207,4306,2024-05-20,Debit,8.44
11208,1616,2025-10-11,Credit,168.8
11209,3312,2025-07-01,Debit,12.52
11210,1758,2025-05-29,Transfer,79.71
11211,2294,2025-02-25,Credit,65.7
11212,4203,2024-06-13,Credit,18.64
11213,3030,2024-02-15,Credit,4.49
11214,2914,2025-10-13,Credit,0.58
11215,3787,2025-03-17,Debit,37.45
11216,3123,2025-05-04,Payment,12.6
11217,1382,2024-12-15,Credit,32.89
11218,1461,2024-08-04,Transfer,1.84
11219,2795,2025-04-18,Debit,14.76
11220,137,2025-08-18,Credit,33.03
11221,976,2024-01-12,Credit,51.09
11222,1646,2025-10-10,Debit,20.21
11223,2690,2025-06-18,Debit,61.5
11224,4381,2025-05-07,Credit,102.49
11225,2564,2025-08-28,Debit,25.26
11226,1542,2025-05-27,Credit,9.45
11227,3442,2025-06-10,Transfer,31.46
11228,662,2025-09-15,Debit,6.29
11229,1725,2024-10-10,Credit,15.5
11230,817,2024-10-12,Debit,27.94
11231,792,2025-05-04,Debit,17.88
11232,3498,2024-08-04,Credit,26.15
11233,2283,2024-04-23,Debit,37.06
11234,1268,2025-10-07,Credit,35.99
11235,2940,2024-10-09,Credit,56.42
11236,3059,2025-02-12,Payment,21.4
11237,3431,2025-05-25,Credit,43.13
11238,1159,2025-07-28,Transfer,21.51
11239,3333,2025-07-13,Debit,45.52
11240,905,2024-10-08,Debit,130.64
11241,2544,2025-07-22,Credit,2.28
11242,720,2025-09-24,Debit,12.98
11243,2803,2024-12-20,Debit,29.86
11244,1951,2025-08-31,Debit,44.86
11245,3829,2025-04-10,Debit,6.12
11246,353,2025-04-25,Credit,54.07
11247,2133,2025-01-01,Debit,70.58
11248,1346,2025-04-25,Credit,226.38
11249,2370,2025-10-03,Credit,23.43
11250,230,2024-12-19,Transfer,5.4
11251,4279,2025-06-28,Credit,53.96
11252,1948,2025-08-28,Debit,84.58
11253,1903,2025-06-04,Transfer,13.62
11254,2128,2025-06-03,Debit,77.11
11255,1960,2025-02-11,Credit,170.68
11256,3809,2025-04-14,Credit,11.14
11257,1877,2025-07-13,Transfer,7.77
11258,1264,2025-07-21,Debit,44.64
11259,108,2024-08-26,Debit,15.49
11260,2570,2025-03-30,Credit,224.16
11261,2113,2025-08-08,Credit,25.87
11262,177,2025-09-23,Debit,8.4
11263,4185,2025-05-05,Debit,4.4
11264,3797,2025-05-14,Debit,31.99
11265,3585,2025-08-21,Credit,17.57
11266,1668,2025-06-07,Credit,45.99
11267,3565,2025-08-20,Debit,6.91
11268,1615,2025-06-02,Credit,108.38
11269,4491,2025-05-16,Credit,26.87
11270,3455,2024-10-15,Debit,10.33
11271,3349,2025-06-25,Credit,51.43
11272,2267,2025-09-07,Debit,74.04
11273,3143,2025-04-03,Transfer,30.13
11274,2285,2025-03-03,Debit,141.59
11275,3731,2025-10-11,Transfer,8.65
11276,3196,2025-06-29,Credit,8.26
11277,3149,2025-07-02,Credit,39.39
11278,2036,2025-01-08,Debit,74.75
11279,2773,2024-09-08,Credit,26.08
11280,3087,2024-12-04,Debit,165.56
11281,674,2025-06-06,Debit,120.39
11282,1172,2023-10-29,Transfer,5.79
11283,2786,2025-06-15,Credit,36.34
11284,2141,2025-08-23,Debit,21.61
11285,1121,2025-03-27,Transfer,49.68
11286,844,2024-02-29,Credit,73.89
11287,4393,2025-09-15,Credit,34.95
11288,4120,2025-04-01,Debit,11.67
11289,2716,2025-09-22,Credit,60.98
11290,917,2025-10-08,Credit,5.29
11291,1976,2025-09-14,Debit,6.98
11292,3011,2024-09-25,Debit,17.71
11293,1944,2025-08-17,Debit,76.47
11294,4029,2025-05-05,Debit,6.44
11295,2331,2024-09-10,Transfer,18.07
11296,461,2025-08-14,Payment,64.95
11297,3986,2025-08-08,Credit,41.38
11298,3788,2025-02-19,Credit,4.08
11299,4305,2023-10-29,Debit,17.75
11300,3774,2024-11-11,Credit,66.22
11301,562,2025-09-27,Credit,8.25
11302,1486,2025-05-05,Debit,125.84
11303,189,2025-05-12,Credit,4.3
11304,3880,2025-03-21,Debit,8.77
11305,499,2025-06-18,Debit,93.38
11306,3005,2025-03-14,Debit,22.54
11307,4128,2025-10-03,Debit,97.69
11308,1285,2024-12-19,Debit,175.53
11309,555,2025-04-16,Credit,42.86
11310,3065,2025-08-08,Debit,46.72
11311,568,2025-07-24,Credit,35.03
11312,2391,2025-05-14,Debit,25.81
11313,2183,2025-07-11,Debit,48.68
11314,241,2025-01-18,Payment,4.95
11315,4247,2024-10-09,Debit,14.94
11316,3727,2025-06-20,Debit,13.01
11317,1162,2025-08-28,Debit,48.6
11318,3427,2025-03-21,Credit,11.7
11319,1870,2024-12-13,Debit,47.68
11320,3914,2025-04-12,Transfer,67.48
11321,2684,2024-09-29,Credit,34.6
11322,2637,2024-07-01,Debit,60.84
11323,2860,2025-10-03,Debit,365.46
11324,2019,2025-08-20,Credit,34.63
11325,4397,2025-09-06,Debit,4.9
11326,3520,2025-08-10,Credit,50.36
11327,1254,2025-04-26,Credit,17.17
11328,2725,2025-09-17,Credit,76.29
11329,60,2025-09-03,Debit,99.84
11330,459,2025-04-20,Credit,4.47
11331,3097,2025-09-11,Debit,30.98
11332,1046,2025-03-30,Debit,2.5
11333,615,2025-05-01,Credit,274.7
11334,554,2025-05-14,Debit,10.15
11335,3578,2024-11-12,Debit,6.87
11336,1398,2025-08-13,Debit,20.05
11337,1691,2025-04-17,Debit,10.31
11338,2157,2025-02-25,Transfer,19.42
11339,1556,2025-08-09,Transfer,15.03
11340,1572,2025-01-03,Debit,19.02
11341,258,2025-03-26,Debit,58.13
11342,4284,2025-02-25,Debit,4.98
11343,1044,2025-02-25,Credit,55.65
11344,2871,2025-07-02,Credit,16.48
11345,779,2025-08-09,Credit,53.41
11346,824,2025-01-23,Credit,7.33
11347,3489,2025-05-05,Credit,31.12
11348,3352,2025-01-02,Payment,21.19
11349,3523,2025-07-07,Debit,43.47
11350,3298,2024-11-09,Credit,87.92
11351,4108,2025-08-08,Payment,25.71
11352,1206,2025-06-08,Transfer,99.21
11353,2968,2024-09-24,Debit,20.33
11354,1588,2025-01-01,Debit,19.37
11355,838,2025-10-03,Transfer,1.65
11356,2696,2025-08-17,Credit,16.66
11357,3071,2024-12-19,Credit,71.93
11358,1538,2025-01-10,Transfer,8.06
11359,3723,2025-05-14,Credit,51.06
11360,2183,2025-09-30,Credit,18.5
11361,4326,2023-11-28,Transfer,2.45
11362,794,2025-08-19,Credit,1.5
11363,1600,2024-03-29,Credit,12.49
11364,2259,2025-08-10,Credit,21.55
11365,3470,2025-05-04,Credit,38.09
11366,1742,2025-07-07,Credit,16.8
11367,1966,2025-03-22,Transfer,89.54
11368,3036,2025-07-23,Payment,38.5
11369,712,2025-07-15,Debit,4.53
11370,2936,2025-06-07,Debit,41.87
11371,3911,2025-02-01,Debit,7.21
11372,823,2025-04-06,Debit,13.09
11373,2233,2025-09-11,Credit,88.64
11374,174,2025-05-11,Credit,21.47
11375,528,2024-11-17,Debit,6.72
11376,513,2025-10-07,Debit,6.5
11377,3221,2024-10-14,Credit,51.81
11378,835,2025-04-29,Credit,323.72
11379,1461,2025-06-27,Credit,29.12
11380,16,2025-06-21,Debit,18.73
11381,110,2025-08-23,Credit,1.48
11382,43,2024-07-30,Credit,4.51
11383,2829,2025-05-29,Debit,10.51
11384,3329,2025-07-13,Debit,820.15
11385,2651,2025-02-02,Credit,6.49
11386,242,2025-09-20,Transfer,64.64
11387,3240,2025-06-30,Debit,163.07
11388,602,2025-08-01,Debit,24.55
11389,1495,2025-02-12,Credit,11.11
11390,1636,2025-04-04,Transfer,8.34
11391,4314,2025-10-05,Credit,10.35
11392,1578,2025-03-23,Debit,14.35
11393,1898,2025-01-12,Debit,1.63
11394,2985,2025-09-19,Transfer,18.69
11395,847,2025-07-17,Credit,4.03
11396,1344,2024-11-10,Debit,25.4
11397,3235,2025-06-17,Debit,45.02
11398,1533,2025-01-08,Debit,2.66
11399,3812,2025-05-05,Debit,66.52
11400,1539,2025-09-04,Payment,110.26
11401,4392,2025-02-16,Transfer,135.47
11402,1293,2025-07-16,Credit,91.24
11403,3852,2025-09-23,Credit,52.73
11404,265,2024-07-02,Credit,125.44
11405,336,2024-12-02,Credit,19.89
11406,1051,2025-05-22,Debit,25.33
11407,2701,2025-06-14,Transfer,27.97
11408,2522,2025-04-28,Debit,42.21
11409,942,2025-08-30,Credit,7.2
11410,3017,2025-07-29,Debit,87.7
11411,1564,2025-07-16,Transfer,58.1
11412,4490,2025-10-03,Transfer,4.32
11413,1451,2025-08-23,Debit,6.15
11414,871,2025-09-06,Debit,14.56
11415,4309,2025-02-24,Debit,272.61
11416,1676,2025-05-18,Debit,7.1
11417,1348,2024-07-20,Debit,46.86
11418,2917,2025-05-02,Debit,45.09
11419,3938,2024-07-06,Debit,39.66
11420,3364,2025-05-02,Credit,27.12
11421,3875,2025-08-05,Debit,27.71
11422,1018,2025-05-14,Credit,20.96
11423,569,2025-05-28,Debit,96.17
11424,2925,2025-06-26,Credit,8.86
11425,2136,2025-08-31,Credit,20.91
11426,3158,2024-09-14,Credit,53.35
11427,1231,2024-08-18,Debit,27.74
11428,2076,2025-10-20,Debit,237.89
11429,4247,2025-09-20,Transfer,9.05
11430,1634,2025-07-26,Transfer,152.22
11431,3495,2025-09-11,Credit,7.54
11432,360,2025-03-26,Credit,14.01
11433,3097,2025-04-12,Credit,33.94
11434,509,2025-06-10,Credit,12.76
11435,4160,2024-07-25,Credit,26.59
11436,862,2025-03-31,Credit,15.78
11437,797,2025-09-15,Debit,12.83
11438,2776,2025-04-20,Credit,46.11
11439,3410,2025-03-19,Transfer,115.6
11440,1747,2025-01-09,Credit,147.33
11441,2447,2025-03-14,Credit,36.41
11442,2775,2024-12-09,Transfer,19.05
11443,1180,2025-07-02,Debit,71.2
11444,3875,2025-03-09,Debit,38.28
11445,1720,2024-12-26,Debit,26.99
11446,2535,2025-08-04,Debit,29.67
11447,3686,2023-11-21,Debit,28.32
11448,3495,2025-08-26,Debit,561.47
11449,3765,2025-02-24,Debit,2.73
11450,3259,2024-06-02,Debit,79.78
11451,721,2025-04-04,Transfer,21.26
11452,4244,2025-06-12,Transfer,12.2
11453,206,2024-11-19,Debit,12.93
11454,4251,2025-07-25,Debit,14.59
11455,913,2025-05-17,Debit,30.39
11456,2784,2025-09-14,Debit,24.3
11457,4192,2025-05-30,Credit,23.79
11458,3364,2024-11-12,Credit,41.53
11459,2647,2025-07-01,Transfer,39.47
11460,4309,2025-07-30,Credit,17.1
11461,2486,2025-05-17,Payment,14.68
11462,479,2025-06-12,Debit,23.61
11463,361,2025-05-10,Debit,8.85
11464,1632,2025-08-20,Credit,62.73
11465,780,2024-10-14,Debit,62.33
11466,2658,2023-10-29,Credit,90.56
11467,1503,2025-09-17,Credit,6.68
11468,2717,2025-08-26,Credit,13.31
11469,417,2025-05-30,Debit,15.88
11470,245,2025-06-02,Transfer,98.56
11471,411,2025-02-03,Credit,5.69
11472,2622,2025-05-14,Transfer,41.32
11473,3331,2024-11-04,Debit,16.95
11474,1634,2024-02-10,Credit,42.12
11475,3041,2025-08-17,Credit,51.58
11476,455,2025-05-28,Payment,25.81
11477,3753,2025-08-22,Debit,9.3
11478,4400,2025-03-07,Credit,21.42
11479,1545,2025-05-20,Credit,70.65
11480,4403,2023-11-28,Debit,7.27
11481,3201,2025-06-08,Debit,19.89
11482,390,2025-02-23,Debit,4.33
11483,1864,2025-10-23,Credit,85.62
11484,861,2024-10-09,Debit,169.72
11485,3960,2025-09-05,Transfer,13.81
11486,1612,2025-07-21,Debit,5.45
11487,1925,2024-12-21,Debit,9.42
11488,2774,2025-07-13,Transfer,28.86
11489,635,2024-09-19,Transfer,59.66
11490,1770,2024-06-27,Credit,39.55
11491,4287,2025-04-25,Transfer,114.41
11492,1797,2025-08-12,Debit,22.56
11493,134,2025-09-06,Debit,1.8
11494,394,2025-10-15,Debit,19.95
11495,3300,2025-06-23,Debit,6.41
11496,1791,2024-12-08,Debit,28.29
11497,1017,2025-02-14,Credit,15.84
11498,2514,2024-05-14,Credit,7.14
11499,43,2025-03-14,Debit,42.71
11500,2084,2025-08-17,Debit,15.29
11501,2862,2025-03-15,Credit,17.58
11502,1534,2025-06-03,Debit,436.31
11503,3373,2024-12-15,Transfer,14.95
11504,1981,2025-07-08,Debit,23.83
11505,3209,2025-09-04,Credit,126.94
11506,3476,2025-09-18,Debit,33.31
11507,390,2025-05-06,Debit,34.45
11508,1354,2025-07-10,Debit,91.87
11509,1233,2025-06-21,Debit,15.63
11510,2135,2025-04-13,Credit,173.72
11511,2237,2025-06-14,Debit,30.32
11512,3656,2025-06-13,Debit,12.18
11513,2683,2024-10-01,Debit,0.76
11514,1781,2024-09-16,Debit,38.31
11515,2361,2025-07-12,Credit,45.38
11516,3538,2025-02-06,Credit,24.69
11517,89,2025-05-11,Credit,35.31
11518,3596,2025-07-06,Credit,235.69
11519,3577,2025-08-03,Debit,5.39
11520,3260,2025-03-10,Credit,29.75
11521,2411,2025-09-07,Credit,57.37
11522,1644,2025-01-20,Credit,29.92
11523,4226,2025-09-13,Credit,242.71
11524,2196,2025-07-16,Debit,21.87
11525,91,2024-08-24,Transfer,189.39
11526,3420,2025-06-12,Debit,30.6
11527,363,2024-11-18,Debit,350.4
11528,3887,2024-08-11,Credit,13.92
11529,1122,2025-08-31,Debit,21.49
11530,1936,2025-05-12,Credit,23.35
11531,611,2024-08-06,Debit,22.33
11532,1002,2025-07-07,Debit,57.0
11533,1009,2025-07-05,Credit,17.41
11534,1379,2025-06-19,Debit,93.37
11535,4229,2025-09-11,Credit,65.39
11536,577,2025-03-04,Debit,93.1
11537,1591,2025-08-08,Debit,56.46
11538,2833,2025-09-02,Credit,59.34
11539,1451,2025-05-30,Debit,24.56
11540,2222,2025-02-25,Debit,7.27
11541,3444,2025-09-20,Debit,7.9
11542,2467,2024-12-07,Credit,8.14
11543,2480,2025-09-11,Transfer,34.03
11544,2465,2025-05-06,Debit,24.67
11545,2267,2025-06-01,Debit,76.38
11546,949,2025-05-26,Debit,68.59
11547,1044,2025-08-08,Credit,16.48
11548,3416,2025-08-24,Credit,6.4
11549,1756,2025-07-20,Debit,11.82
11550,756,2025-01-15,Transfer,39.42
11551,4312,2025-07-27,Credit,364.54
11552,1743,2025-09-29,Credit,5.25
11553,1108,2025-03-30,Payment,17.74
11554,4488,2025-07-01,Debit,22.19
11555,311,2024-12-18,Debit,380.54
11556,4059,2025-03-19,Credit,10.33
11557,4147,2025-05-27,Debit,90.97
11558,957,2024-10-30,Debit,44.08
11559,975,2025-04-08,Transfer,37.4
11560,1986,2025-08-29,Credit,8.66
11561,330,2025-09-15,Transfer,61.25
11562,3358,2025-06-17,Credit,9.39
11563,1600,2025-02-16,Transfer,0.5
11564,731,2024-07-21,Debit,6.27
11565,585,2024-01-07,Credit,116.77
11566,2096,2025-01-16,Debit,1.16
11567,3772,2025-07-11,Debit,87.76
11568,3202,2025-04-25,Credit,18.27
11569,3789,2025-05-19,Debit,21.94
11570,1242,2023-10-29,Credit,26.52
11571,3825,2025-03-22,Debit,21.3
11572,355,2025-05-18,Debit,35.61
11573,4360,2025-03-16,Debit,10.91
11574,1640,2025-07-30,Debit,9.0
11575,1828,2025-06-17,Credit,67.76
11576,2755,2025-02-27,Transfer,104.53
11577,381,2025-08-29,Transfer,93.74
11578,123,2024-12-08,Credit,73.58
11579,1326,2024-08-19,Transfer,22.08
11580,2951,2025-02-02,Debit,8.94
11581,2173,2025-06-19,Credit,38.64
11582,1521,2025-09-16,Credit,25.58
11583,3026,2024-08-21,Debit,16.87
11584,4000,2025-05-31,Debit,10.85
11585,1742,2025-07-17,Debit,5.73
11586,490,2024-07-26,Debit,23.23
11587,3385,2025-08-31,Debit,76.86
11588,3286,2024-10-06,Debit,153.09
11589,1331,2024-10-31,Credit,7.7
11590,2525,2025-10-03,Credit,104.74
11591,4376,2024-10-27,Transfer,5.67
11592,554,2024-12-18,Debit,4.77
11593,1955,2025-06-30,Credit,144.91
11594,1596,2025-04-16,Debit,39.01
11595,1689,2025-04-20,Debit,107.75
11596,2905,2024-05-17,Debit,47.42
11597,3797,2025-10-06,Debit,75.83
11598,220,2025-06-30,Credit,34.48
11599,3810,2025-05-07,Credit,90.11
11600,602,2025-07-07,Credit,31.65
11601,2132,2025-04-07,Debit,13.01
11602,2491,2025-07-11,Debit,9.56
11603,1397,2025-08-22,Credit,5.7
11604,1247,2025-01-10,Transfer,49.07
11605,2752,2025-08-09,Credit,3.56
11606,492,2025-09-27,Debit,43.78
11607,975,2024-12-26,Debit,16.93
11608,566,2025-03-22,Credit,3.12
11609,3545,2025-04-09,Transfer,11.68
11610,4486,2025-01-26,Debit,31.95
11611,150,2025-05-09,Debit,3.2
11612,1473,2024-12-09,Transfer,47.75
11613,2786,2025-07-10,Credit,8.35
11614,3198,2024-07-21,Transfer,35.8
11615,333,2025-08-20,Credit,36.91
11616,1248,2025-08-17,Credit,12.2
11617,908,2025-05-09,Debit,9.98
11618,2028,2024-03-05,Debit,226.13
11619,53,2024-11-11,Payment,26.95
11620,3297,2025-02-13,Credit,20.64
11621,32,2025-06-16,Credit,73.16
11622,507,2025-01-27,Credit,8.31
11623,3353,2025-01-30,Credit,32.48
11624,1046,2025-05-15,Debit,15.17
11625,1949,2024-07-01,Debit,45.18
11626,307,2025-08-04,Credit,11.88
11627,644,2024-12-03,Credit,24.59
11628,169,2025-04-09,Debit,26.2
11629,4126,2025-07-11,Debit,10.63
11630,3340,2025-02-01,Credit,132.77
11631,2446,2025-09-08,Debit,4.11
11632,3346,2025-02-01,Debit,15.16
11633,3891,2025-04-05,Debit,1.21
11634,2060,2024-11-27,Credit,19.67
11635,4245,2025-06-28,Payment,16.21
11636,2167,2025-05-31,Debit,169.14
11637,2983,2025-03-27,Debit,240.3
11638,3941,2024-12-25,Credit,37.34
11639,4150,2025-01-21,Transfer,17.8
11640,1331,2025-03-11,Credit,86.59
11641,3933,2025-09-07,Payment,263.13
11642,3112,2024-12-31,Debit,7.2
11643,1943,2025-09-18,Debit,9.24
11644,1255,2024-06-15,Credit,6.97
11645,2483,2025-03-28,Debit,74.19
11646,1512,2025-04-14,Credit,151.47
11647,3361,2025-06-29,Debit,6.94
11648,2229,2025-01-01,Debit,2.99
11649,1391,2023-10-29,Debit,12.17
11650,3178,2025-08-09,Payment,24.14
11651,178,2025-08-29,Credit,51.84
11652,3734,2025-03-25,Debit,8.42
11653,2595,2025-08-20,Debit,24.59
11654,1252,2025-03-04,Transfer,5.63
11655,371,2025-04-29,Debit,106.19
11656,3983,2025-04-19,Transfer,40.18
11657,3549,2025-07-29,Debit,55.53
11658,1969,2024-07-21,Transfer,35.29
11659,3479,2024-11-22,Credit,41.11
11660,1091,2024-11-14,Credit,224.72
11661,3052,2024-10-02,Credit,103.88
11662,1809,2025-07-30,Credit,109.71
11663,3508,2025-04-29,Transfer,120.57
11664,3642,2025-04-01,Payment,74.29
11665,3612,2024-12-15,Credit,207.65
11666,3989,2024-11-05,Credit,90.58
11667,3916,2024-11-02,Debit,42.97
11668,3841,2025-03-23,Debit,14.26
11669,3361,2025-05-05,Transfer,75.29
11670,4014,2025-07-05,Debit,407.75
11671,3140,2024-05-26,Credit,8.16
11672,2921,2025-08-13,Debit,51.45
11673,2822,2025-09-26,Transfer,25.99
11674,3449,2025-04-03,Debit,15.08
11675,1160,2025-06-23,Debit,70.6
11676,1790,2025-07-12,Transfer,17.67
11677,2134,2025-03-11,Credit,22.46
11678,1886,2025-09-27,Credit,181.63
11679,1657,2025-09-26,Debit,17.77
11680,1691,2025-05-12,Debit,7.9
11681,3139,2025-01-08,Transfer,9.03
11682,4011,2025-01-22,Debit,12.87
11683,3530,2025-06-02,Credit,19.99
11684,3240,2024-01-14,Debit,40.09
11685,2657,2025-09-26,Credit,20.08
11686,1854,2025-01-17,Transfer,204.28
11687,3398,2025-04-30,Debit,17.03
11688,1230,2025-07-04,Debit,26.9
11689,4070,2025-06-08,Credit,10.27
11690,951,2024-01-24,Payment,9.5
11691,3916,2024-09-11,Credit,127.64
11692,2599,2025-06-30,Credit,2.49
11693,3564,2025-04-03,Credit,8.69
11694,442,2024-09-06,Debit,1.61
11695,1731,2025-06-07,Debit,15.36
11696,1888,2025-08-24,Credit,30.81
11697,2920,2025-06-17,Credit,64.92
11698,1360,2025-10-25,Payment,30.46
11699,3326,2025-09-10,Credit,58.75
11700,4481,2025-05-15,Credit,8.6
11701,3735,2024-09-10,Debit,24.73
11702,1564,2025-01-22,Debit,25.97
11703,3832,2024-12-02,Credit,52.3
11704,206,2025-06-26,Credit,307.25
11705,1795,2025-06-17,Transfer,17.03
11706,3339,2025-07-29,Debit,139.52
11707,1494,2025-08-19,Debit,19.24
11708,2367,2025-08-08,Debit,11.87
11709,1353,2025-03-28,Debit,14.48
11710,3476,2025-07-26,Debit,92.79
11711,1718,2024-08-13,Credit,6.34
11712,1308,2023-12-22,Transfer,62.9
11713,3557,2025-10-20,Debit,12.81
11714,2743,2025-06-05,Credit,146.92
11715,4056,2025-05-06,Payment,13.52
11716,2131,2025-05-08,Credit,20.07
11717,1136,2025-09-10,Credit,20.08
11718,4213,2025-06-03,Payment,41.93
11719,2741,2025-09-28,Debit,107.41
11720,308,2025-04-19,Debit,38.1
11721,848,2025-05-17,Debit,103.25
11722,568,2025-09-17,Credit,44.46
11723,750,2024-12-11,Debit,0.95
11724,183,2025-09-25,Payment,71.8
11725,77,2025-03-07,Debit,5.44
11726,458,2025-06-28,Transfer,147.74
11727,2868,2025-05-01,Transfer,22.58
11728,787,2025-08-12,Debit,19.52
11729,2714,2025-05-19,Credit,40.71
11730,3084,2024-04-06,Transfer,9.34
11731,1766,2024-05-10,Debit,3.66
11732,1307,2024-12-28,Debit,34.67
11733,1849,2024-04-01,Debit,5.64
11734,2662,2024-11-07,Debit,15.11
11735,573,2025-09-12,Debit,23.27
11736,3135,2024-08-19,Debit,3.18
11737,2735,2025-05-27,Credit,4.32
11738,3864,2025-01-29,Debit,50.65
11739,4114,2025-06-21,Transfer,10.14
11740,2927,2025-06-24,Debit,598.51
11741,1519,2025-08-11,Debit,17.23
11742,2508,2024-03-11,Credit,34.94
11743,2625,2025-09-17,Debit,15.56
11744,888,2025-04-10,Credit,5.12
11745,1387,2024-12-03,Debit,8.74
11746,1319,2025-01-09,Credit,15.32
11747,1415,2025-09-05,Payment,25.96
11748,3591,2025-05-30,Credit,18.36
11749,1036,2024-09-21,Debit,240.19
11750,3542,2025-06-12,Credit,9.4
11751,1374,2025-08-06,Transfer,27.13
11752,4064,2025-07-18,Transfer,2957.91
11753,2436,2025-03-29,Transfer,7.3
11754,2162,2025-09-27,Transfer,6.22
11755,991,2025-03-21,Credit,14.19
11756,1275,2025-05-09,Credit,19.26
11757,3850,2025-07-12,Transfer,18.99
11758,848,2024-10-10,Transfer,172.34
11759,341,2025-08-18,Debit,22.57
11760,1181,2024-07-27,Credit,63.02
11761,3293,2025-06-11,Credit,78.34
11762,4094,2025-07-21,Debit,26.13
11763,3280,2025-04-27,Transfer,43.56
11764,4130,2025-07-14,Transfer,52.26
